"","Overs","Mdns","Runs","Wkts","Econ","Ave","SR","Opposition","Ground","Start Date","Match_ID","Bowler","Player_ID"
"7531","-","-","-","-","-","-","-","v Sri Lanka","Colombo (RPS)","7 Dec 2014","ODI # 3563","Alex Hales",249866
"7532","-","-","-","-","-","-","-","v Sri Lanka","Colombo (RPS)","16 Dec 2014","ODI # 3569","Alex Hales",249866
"7533","-","-","-","-","-","-","-","v Bangladesh","Adelaide","9 Mar 2015","ODI # 3630","Alex Hales",249866
"7534","-","-","-","-","-","-","-","v Afghanistan","Sydney","13 Mar 2015","ODI # 3635","Alex Hales",249866
"7535","-","-","-","-","-","-","-","v Ireland","Dublin (Malahide)","8 May 2015","ODI # 3650","Alex Hales",249866
"7536","-","-","-","-","-","-","-","v New Zealand","Birmingham","9 Jun 2015","ODI # 3654","Alex Hales",249866
"7537","-","-","-","-","-","-","-","v New Zealand","The Oval","12 Jun 2015","ODI # 3655","Alex Hales",249866
"7538","-","-","-","-","-","-","-","v New Zealand","Southampton","14 Jun 2015","ODI # 3656","Alex Hales",249866
"7539","-","-","-","-","-","-","-","v New Zealand","Nottingham","17 Jun 2015","ODI # 3657","Alex Hales",249866
"7540","-","-","-","-","-","-","-","v New Zealand","Chester-le-Street","20 Jun 2015","ODI # 3659","Alex Hales",249866
"7541","-","-","-","-","-","-","-","v Australia","Southampton","3 Sep 2015","ODI # 3680","Alex Hales",249866
"7542","-","-","-","-","-","-","-","v Australia","Lord's","5 Sep 2015","ODI # 3681","Alex Hales",249866
"7543","-","-","-","-","-","-","-","v Australia","Manchester","8 Sep 2015","ODI # 3682","Alex Hales",249866
"7544","-","-","-","-","-","-","-","v Australia","Leeds","11 Sep 2015","ODI # 3683","Alex Hales",249866
"7545","-","-","-","-","-","-","-","v Australia","Manchester","13 Sep 2015","ODI # 3684","Alex Hales",249866
"7546","-","-","-","-","-","-","-","v Pakistan","Abu Dhabi","11 Nov 2015","ODI # 3707","Alex Hales",249866
"7547","-","-","-","-","-","-","-","v Pakistan","Abu Dhabi","13 Nov 2015","ODI # 3708","Alex Hales",249866
"7548","-","-","-","-","-","-","-","v Pakistan","Sharjah","17 Nov 2015","ODI # 3710","Alex Hales",249866
"7549","-","-","-","-","-","-","-","v Pakistan","Dubai (DSC)","20 Nov 2015","ODI # 3712","Alex Hales",249866
"7550","-","-","-","-","-","-","-","v South Africa","Bloemfontein","3 Feb 2016","ODI # 3732","Alex Hales",249866
"7551","-","-","-","-","-","-","-","v South Africa","Port Elizabeth","6 Feb 2016","ODI # 3734","Alex Hales",249866
"7552","-","-","-","-","-","-","-","v South Africa","Centurion","9 Feb 2016","ODI # 3736","Alex Hales",249866
"7553","-","-","-","-","-","-","-","v South Africa","Johannesburg","12 Feb 2016","ODI # 3737","Alex Hales",249866
"7554","-","-","-","-","-","-","-","v South Africa","Cape Town","14 Feb 2016","ODI # 3738","Alex Hales",249866
"7555","-","-","-","-","-","-","-","v Sri Lanka","Nottingham","21 Jun 2016","ODI # 3751","Alex Hales",249866
"7556","-","-","-","-","-","-","-","v Sri Lanka","Birmingham","24 Jun 2016","ODI # 3753","Alex Hales",249866
"7557","-","-","-","-","-","-","-","v Sri Lanka","Bristol","26 Jun 2016","ODI # 3755","Alex Hales",249866
"7558","-","-","-","-","-","-","-","v Sri Lanka","The Oval","29 Jun 2016","ODI # 3757","Alex Hales",249866
"7559","-","-","-","-","-","-","-","v Pakistan","Southampton","24 Aug 2016","ODI # 3770","Alex Hales",249866
"7560","-","-","-","-","-","-","-","v Pakistan","Lord's","27 Aug 2016","ODI # 3771","Alex Hales",249866
"7561","-","-","-","-","-","-","-","v Pakistan","Nottingham","30 Aug 2016","ODI # 3773","Alex Hales",249866
"7562","-","-","-","-","-","-","-","v Pakistan","Leeds","1 Sep 2016","ODI # 3775","Alex Hales",249866
"7563","-","-","-","-","-","-","-","v Pakistan","Cardiff","4 Sep 2016","ODI # 3777","Alex Hales",249866
"7564","-","-","-","-","-","-","-","v India","Pune","15 Jan 2017","ODI # 3819","Alex Hales",249866
"7565","-","-","-","-","-","-","-","v India","Cuttack","19 Jan 2017","ODI # 3821","Alex Hales",249866
"7566","-","-","-","-","-","-","-","v West Indies","Bridgetown","9 Mar 2017","ODI # 3849","Alex Hales",249866
"7567","-","-","-","-","-","-","-","v Ireland","Bristol","5 May 2017","ODI # 3864","Alex Hales",249866
"7568","-","-","-","-","-","-","-","v Ireland","Lord's","7 May 2017","ODI # 3865","Alex Hales",249866
"7569","-","-","-","-","-","-","-","v South Africa","Leeds","24 May 2017","ODI # 3872","Alex Hales",249866
"7570","-","-","-","-","-","-","-","v South Africa","Southampton","27 May 2017","ODI # 3873","Alex Hales",249866
"7571","-","-","-","-","-","-","-","v South Africa","Lord's","29 May 2017","ODI # 3874","Alex Hales",249866
"7572","-","-","-","-","-","-","-","v Bangladesh","The Oval","1 Jun 2017","ODI # 3875","Alex Hales",249866
"7573","-","-","-","-","-","-","-","v New Zealand","Cardiff","6 Jun 2017","ODI # 3880","Alex Hales",249866
"7574","-","-","-","-","-","-","-","v Australia","Birmingham","10 Jun 2017","ODI # 3885","Alex Hales",249866
"7575","-","-","-","-","-","-","-","v Pakistan","Cardiff","14 Jun 2017","ODI # 3889","Alex Hales",249866
"7576","-","-","-","-","-","-","-","v West Indies","Manchester","19 Sep 2017","ODI # 3911","Alex Hales",249866
"7577","-","-","-","-","-","-","-","v West Indies","Nottingham","21 Sep 2017","ODI # 3913","Alex Hales",249866
"7578","-","-","-","-","-","-","-","v West Indies","Bristol","24 Sep 2017","ODI # 3915","Alex Hales",249866
"7579","-","-","-","-","-","-","-","v Australia","Melbourne","14 Jan 2018","ODI # 3951","Alex Hales",249866
"7580","-","-","-","-","-","-","-","v Australia","Brisbane","19 Jan 2018","ODI # 3958","Alex Hales",249866
"7581","-","-","-","-","-","-","-","v Australia","Sydney","21 Jan 2018","ODI # 3960","Alex Hales",249866
"7582","-","-","-","-","-","-","-","v Australia","Adelaide","26 Jan 2018","ODI # 3966","Alex Hales",249866
"7583","-","-","-","-","-","-","-","v Australia","Perth","28 Jan 2018","ODI # 3968","Alex Hales",249866
"7584","-","-","-","-","-","-","-","v New Zealand","Christchurch","10 Mar 2018","ODI # 3992","Alex Hales",249866
"7585","-","-","-","-","-","-","-","v Scotland","Edinburgh","10 Jun 2018","ODI # 4008","Alex Hales",249866
"7586","-","-","-","-","-","-","-","v Australia","The Oval","13 Jun 2018","ODI # 4009","Alex Hales",249866
"7587","-","-","-","-","-","-","-","v Australia","Cardiff","16 Jun 2018","ODI # 4010","Alex Hales",249866
"7588","-","-","-","-","-","-","-","v Australia","Nottingham","19 Jun 2018","ODI # 4011","Alex Hales",249866
"7589","-","-","-","-","-","-","-","v Australia","Chester-le-Street","21 Jun 2018","ODI # 4012","Alex Hales",249866
"7590","-","-","-","-","-","-","-","v Australia","Manchester","24 Jun 2018","ODI # 4013","Alex Hales",249866
"7591","-","-","-","-","-","-","-","v Sri Lanka","Pallekele","20 Oct 2018","ODI # 4055","Alex Hales",249866
"7592","-","-","-","-","-","-","-","v Sri Lanka","Colombo (RPS)","23 Oct 2018","ODI # 4058","Alex Hales",249866
"7593","-","-","-","-","-","-","-","v West Indies","St George's","25 Feb 2019","ODI # 4098","Alex Hales",249866
"7594","-","-","-","-","-","-","-","v West Indies","St George's","27 Feb 2019","ODI # 4099","Alex Hales",249866
"7595","-","-","-","-","-","-","-","v West Indies","Gros Islet","2 Mar 2019","ODI # 4103","Alex Hales",249866
"7596","-","-","-","-","-","-","-","v Ireland","Belfast","27 Aug 2009","ODI # 2878","Joe Denly",12454
"7597","-","-","-","-","-","-","-","v Australia","Lord's","12 Sep 2009","ODI # 2888","Joe Denly",12454
"7598","-","-","-","-","-","-","-","v Australia","Nottingham","15 Sep 2009","ODI # 2890","Joe Denly",12454
"7599","-","-","-","-","-","-","-","v Australia","Nottingham","17 Sep 2009","ODI # 2891","Joe Denly",12454
"7600","-","-","-","-","-","-","-","v Australia","Chester-le-Street","20 Sep 2009","ODI # 2892","Joe Denly",12454
"7601","-","-","-","-","-","-","-","v Sri Lanka","Johannesburg","25 Sep 2009","ODI # 2896","Joe Denly",12454
"7602","-","-","-","-","-","-","-","v South Africa","Centurion","27 Sep 2009","ODI # 2900","Joe Denly",12454
"7603","-","-","-","-","-","-","-","v New Zealand","Johannesburg","29 Sep 2009","ODI # 2902","Joe Denly",12454
"7604","-","-","-","-","-","-","-","v Australia","Centurion","2 Oct 2009","ODI # 2905","Joe Denly",12454
"7605","5.0","0","24","1","4.80","24.00","30.0","v Ireland","Dublin (Malahide)","3 May 2019","ODI # 4127","Joe Denly",12454
"7606","-","-","-","-","-","-","-","v Pakistan","The Oval","8 May 2019","ODI # 4130","Joe Denly",12454
"7607","1.0","0","9","0","9.00","-","-","v Pakistan","Bristol","14 May 2019","ODI # 4135","Joe Denly",12454
"7608","5.0","0","27","0","5.40","-","-","v Pakistan","Nottingham","17 May 2019","ODI # 4138","Joe Denly",12454
"7609","10.0","1","62","1","6.20","62.00","60.0","v West Indies","Southampton","29 Sep 2017","ODI # 3918","Tom Curran",550235
"7610","2.0","1","10","1","5.00","10.00","12.0","v Australia","Adelaide","26 Jan 2018","ODI # 3966","Tom Curran",550235
"7611","9.2","0","35","5","3.75","7.00","11.2","v Australia","Perth","28 Jan 2018","ODI # 3968","Tom Curran",550235
"7612","10.0","0","65","1","6.50","65.00","60.0","v New Zealand","Hamilton","25 Feb 2018","ODI # 3980","Tom Curran",550235
"7613","9.0","0","53","0","5.88","-","-","v New Zealand","Mount Maunganui","28 Feb 2018","ODI # 3981","Tom Curran",550235
"7614","7.0","0","49","0","7.00","-","-","v New Zealand","Wellington","3 Mar 2018","ODI # 3982","Tom Curran",550235
"7615","8.3","0","57","2","6.70","28.50","25.5","v New Zealand","Dunedin","7 Mar 2018","ODI # 3989","Tom Curran",550235
"7616","5.5","0","46","2","7.88","23.00","17.5","v New Zealand","Christchurch","10 Mar 2018","ODI # 3992","Tom Curran",550235
"7617","4.0","0","17","3","4.25","5.66","8.0","v Sri Lanka","Pallekele","17 Oct 2018","ODI # 4054","Tom Curran",550235
"7618","9.0","1","50","1","5.55","50.00","54.0","v Sri Lanka","Pallekele","20 Oct 2018","ODI # 4055","Tom Curran",550235
"7619","8.0","0","71","2","8.87","35.50","24.0","v Sri Lanka","Colombo (RPS)","23 Oct 2018","ODI # 4058","Tom Curran",550235
"7620","10.0","0","62","0","6.20","-","-","v West Indies","Bridgetown","22 Feb 2019","ODI # 4097","Tom Curran",550235
"7621","0.1","0","4","0","24.00","-","-","v West Indies","Gros Islet","2 Mar 2019","ODI # 4103","Tom Curran",550235
"7622","8.1","1","35","3","4.28","11.66","16.3","v Ireland","Dublin (Malahide)","3 May 2019","ODI # 4127","Tom Curran",550235
"7623","10.0","0","74","2","7.40","37.00","30.0","v Pakistan","Bristol","14 May 2019","ODI # 4135","Tom Curran",550235
"7624","10.0","0","75","4","7.50","18.75","15.0","v Pakistan","Nottingham","17 May 2019","ODI # 4138","Tom Curran",550235
"7625","-","-","-","-","-","-","-","v India","Cardiff","16 Sep 2011","ODI # 3195","Jonny Bairstow",297433
"7626","-","-","-","-","-","-","-","v India","Hyderabad (Deccan)","14 Oct 2011","ODI # 3199","Jonny Bairstow",297433
"7627","-","-","-","-","-","-","-","v India","Delhi","17 Oct 2011","ODI # 3201","Jonny Bairstow",297433
"7628","-","-","-","-","-","-","-","v India","Mohali","20 Oct 2011","ODI # 3205","Jonny Bairstow",297433
"7629","-","-","-","-","-","-","-","v India","Mumbai","23 Oct 2011","ODI # 3207","Jonny Bairstow",297433
"7630","-","-","-","-","-","-","-","v India","Kolkata","25 Oct 2011","ODI # 3210","Jonny Bairstow",297433
"7631","-","-","-","-","-","-","-","v South Africa","Nottingham","5 Sep 2012","ODI # 3304","Jonny Bairstow",297433
"7632","-","-","-","-","-","-","-","v Ireland","Dublin (Malahide)","8 May 2015","ODI # 3650","Jonny Bairstow",297433
"7633","-","-","-","-","-","-","-","v New Zealand","Chester-le-Street","20 Jun 2015","ODI # 3659","Jonny Bairstow",297433
"7634","-","-","-","-","-","-","-","v Australia","Manchester","8 Sep 2015","ODI # 3682","Jonny Bairstow",297433
"7635","-","-","-","-","-","-","-","v Australia","Leeds","11 Sep 2015","ODI # 3683","Jonny Bairstow",297433
"7636","-","-","-","-","-","-","-","v Australia","Manchester","13 Sep 2015","ODI # 3684","Jonny Bairstow",297433
"7637","-","-","-","-","-","-","-","v Sri Lanka","Nottingham","21 Jun 2016","ODI # 3751","Jonny Bairstow",297433
"7638","-","-","-","-","-","-","-","v Sri Lanka","Birmingham","24 Jun 2016","ODI # 3753","Jonny Bairstow",297433
"7639","-","-","-","-","-","-","-","v Sri Lanka","Bristol","26 Jun 2016","ODI # 3755","Jonny Bairstow",297433
"7640","-","-","-","-","-","-","-","v Sri Lanka","The Oval","29 Jun 2016","ODI # 3757","Jonny Bairstow",297433
"7641","-","-","-","-","-","-","-","v Sri Lanka","Cardiff","2 Jul 2016","ODI # 3758","Jonny Bairstow",297433
"7642","-","-","-","-","-","-","-","v Pakistan","Leeds","1 Sep 2016","ODI # 3775","Jonny Bairstow",297433
"7643","-","-","-","-","-","-","-","v Pakistan","Cardiff","4 Sep 2016","ODI # 3777","Jonny Bairstow",297433
"7644","-","-","-","-","-","-","-","v Bangladesh","Dhaka","7 Oct 2016","ODI # 3791","Jonny Bairstow",297433
"7645","-","-","-","-","-","-","-","v Bangladesh","Dhaka","9 Oct 2016","ODI # 3793","Jonny Bairstow",297433
"7646","-","-","-","-","-","-","-","v Bangladesh","Chattogram","12 Oct 2016","ODI # 3794","Jonny Bairstow",297433
"7647","-","-","-","-","-","-","-","v India","Kolkata","22 Jan 2017","ODI # 3824","Jonny Bairstow",297433
"7648","-","-","-","-","-","-","-","v Ireland","Bristol","5 May 2017","ODI # 3864","Jonny Bairstow",297433
"7649","-","-","-","-","-","-","-","v Ireland","Lord's","7 May 2017","ODI # 3865","Jonny Bairstow",297433
"7650","-","-","-","-","-","-","-","v South Africa","Lord's","29 May 2017","ODI # 3874","Jonny Bairstow",297433
"7651","-","-","-","-","-","-","-","v Pakistan","Cardiff","14 Jun 2017","ODI # 3889","Jonny Bairstow",297433
"7652","-","-","-","-","-","-","-","v West Indies","Manchester","19 Sep 2017","ODI # 3911","Jonny Bairstow",297433
"7653","-","-","-","-","-","-","-","v West Indies","Nottingham","21 Sep 2017","ODI # 3913","Jonny Bairstow",297433
"7654","-","-","-","-","-","-","-","v West Indies","Bristol","24 Sep 2017","ODI # 3915","Jonny Bairstow",297433
"7655","-","-","-","-","-","-","-","v West Indies","The Oval","27 Sep 2017","ODI # 3916","Jonny Bairstow",297433
"7656","-","-","-","-","-","-","-","v West Indies","Southampton","29 Sep 2017","ODI # 3918","Jonny Bairstow",297433
"7657","-","-","-","-","-","-","-","v Australia","Melbourne","14 Jan 2018","ODI # 3951","Jonny Bairstow",297433
"7658","-","-","-","-","-","-","-","v Australia","Brisbane","19 Jan 2018","ODI # 3958","Jonny Bairstow",297433
"7659","-","-","-","-","-","-","-","v Australia","Sydney","21 Jan 2018","ODI # 3960","Jonny Bairstow",297433
"7660","-","-","-","-","-","-","-","v Australia","Adelaide","26 Jan 2018","ODI # 3966","Jonny Bairstow",297433
"7661","-","-","-","-","-","-","-","v Australia","Perth","28 Jan 2018","ODI # 3968","Jonny Bairstow",297433
"7662","-","-","-","-","-","-","-","v New Zealand","Hamilton","25 Feb 2018","ODI # 3980","Jonny Bairstow",297433
"7663","-","-","-","-","-","-","-","v New Zealand","Mount Maunganui","28 Feb 2018","ODI # 3981","Jonny Bairstow",297433
"7664","-","-","-","-","-","-","-","v New Zealand","Wellington","3 Mar 2018","ODI # 3982","Jonny Bairstow",297433
"7665","-","-","-","-","-","-","-","v New Zealand","Dunedin","7 Mar 2018","ODI # 3989","Jonny Bairstow",297433
"7666","-","-","-","-","-","-","-","v New Zealand","Christchurch","10 Mar 2018","ODI # 3992","Jonny Bairstow",297433
"7667","-","-","-","-","-","-","-","v Scotland","Edinburgh","10 Jun 2018","ODI # 4008","Jonny Bairstow",297433
"7668","-","-","-","-","-","-","-","v Australia","The Oval","13 Jun 2018","ODI # 4009","Jonny Bairstow",297433
"7669","-","-","-","-","-","-","-","v Australia","Cardiff","16 Jun 2018","ODI # 4010","Jonny Bairstow",297433
"7670","-","-","-","-","-","-","-","v Australia","Nottingham","19 Jun 2018","ODI # 4011","Jonny Bairstow",297433
"7671","-","-","-","-","-","-","-","v Australia","Chester-le-Street","21 Jun 2018","ODI # 4012","Jonny Bairstow",297433
"7672","-","-","-","-","-","-","-","v Australia","Manchester","24 Jun 2018","ODI # 4013","Jonny Bairstow",297433
"7673","-","-","-","-","-","-","-","v India","Nottingham","12 Jul 2018","ODI # 4014","Jonny Bairstow",297433
"7674","-","-","-","-","-","-","-","v India","Lord's","14 Jul 2018","ODI # 4016","Jonny Bairstow",297433
"7675","-","-","-","-","-","-","-","v India","Leeds","17 Jul 2018","ODI # 4018","Jonny Bairstow",297433
"7676","-","-","-","-","-","-","-","v Sri Lanka","Dambulla","10 Oct 2018","ODI # 4052","Jonny Bairstow",297433
"7677","-","-","-","-","-","-","-","v Sri Lanka","Dambulla","13 Oct 2018","ODI # 4053","Jonny Bairstow",297433
"7678","-","-","-","-","-","-","-","v Sri Lanka","Pallekele","17 Oct 2018","ODI # 4054","Jonny Bairstow",297433
"7679","-","-","-","-","-","-","-","v West Indies","Bridgetown","20 Feb 2019","ODI # 4096","Jonny Bairstow",297433
"7680","-","-","-","-","-","-","-","v West Indies","Bridgetown","22 Feb 2019","ODI # 4097","Jonny Bairstow",297433
"7681","-","-","-","-","-","-","-","v West Indies","St George's","25 Feb 2019","ODI # 4098","Jonny Bairstow",297433
"7682","-","-","-","-","-","-","-","v West Indies","St George's","27 Feb 2019","ODI # 4099","Jonny Bairstow",297433
"7683","-","-","-","-","-","-","-","v West Indies","Gros Islet","2 Mar 2019","ODI # 4103","Jonny Bairstow",297433
"7684","-","-","-","-","-","-","-","v Pakistan","The Oval","8 May 2019","ODI # 4130","Jonny Bairstow",297433
"7685","-","-","-","-","-","-","-","v Pakistan","Southampton","11 May 2019","ODI # 4133","Jonny Bairstow",297433
"7686","-","-","-","-","-","-","-","v Pakistan","Bristol","14 May 2019","ODI # 4135","Jonny Bairstow",297433
"7687","6.0","1","25","1","4.16","25.00","36.0","v West Indies","North Sound","28 Feb 2014","ODI # 3477","Moeen Ali",8917
"7688","3.0","0","11","1","3.66","11.00","18.0","v West Indies","North Sound","2 Mar 2014","ODI # 3480","Moeen Ali",8917
"7689","1.0","0","5","1","5.00","5.00","6.0","v West Indies","North Sound","5 Mar 2014","ODI # 3484","Moeen Ali",8917
"7690","7.0","0","40","0","5.71","-","-","v India","Birmingham","2 Sep 2014","ODI # 3523","Moeen Ali",8917
"7691","8.0","0","34","2","4.25","17.00","24.0","v India","Leeds","5 Sep 2014","ODI # 3525","Moeen Ali",8917
"7692","10.0","0","66","1","6.60","66.00","60.0","v Sri Lanka","Colombo (RPS)","26 Nov 2014","ODI # 3554","Moeen Ali",8917
"7693","7.0","0","38","1","5.42","38.00","42.0","v Sri Lanka","Colombo (RPS)","29 Nov 2014","ODI # 3557","Moeen Ali",8917
"7694","7.0","0","36","0","5.14","-","-","v Sri Lanka","Hambantota","3 Dec 2014","ODI # 3561","Moeen Ali",8917
"7695","10.0","0","44","1","4.40","44.00","60.0","v Sri Lanka","Colombo (RPS)","7 Dec 2014","ODI # 3563","Moeen Ali",8917
"7696","10.0","0","50","0","5.00","-","-","v Sri Lanka","Pallekele","10 Dec 2014","ODI # 3565","Moeen Ali",8917
"7697","8.0","0","46","0","5.75","-","-","v Sri Lanka","Pallekele","13 Dec 2014","ODI # 3567","Moeen Ali",8917
"7698","10.0","0","39","2","3.90","19.50","30.0","v Sri Lanka","Colombo (RPS)","16 Dec 2014","ODI # 3569","Moeen Ali",8917
"7699","9.0","0","45","1","5.00","45.00","54.0","v Australia","Sydney","16 Jan 2015","ODI # 3578","Moeen Ali",8917
"7700","9.0","0","31","1","3.44","31.00","54.0","v India","Brisbane","20 Jan 2015","ODI # 3586","Moeen Ali",8917
"7701","10.0","0","50","2","5.00","25.00","30.0","v Australia","Hobart","23 Jan 2015","ODI # 3589","Moeen Ali",8917
"7702","10.0","0","35","2","3.50","17.50","30.0","v India","Perth","30 Jan 2015","ODI # 3595","Moeen Ali",8917
"7703","10.0","0","39","1","3.90","39.00","60.0","v Australia","Perth","1 Feb 2015","ODI # 3597","Moeen Ali",8917
